0.620000       7.83951401e-01       1.27000127e+00       4.86049869e-01
0.625000       7.78406809e-01       1.26491106e+00       4.86504255e-01
0.630000       7.72933483e-01       1.25988158e+00       4.86948094e-01
0.635000       7.67530037e-01       1.25491161e+00       4.87381573e-01
0.640000       7.62195122e-01       1.25000000e+00       4.87804878e-01
0.645000       7.56927424e-01       1.24514561e+00       4.88218189e-01
0.650000       7.51725664e-01       1.24034735e+00       4.88621682e-01
0.655000       7.46588596e-01       1.23560413e+00       4.89015530e-01
0.660000       7.41515006e-01       1.23091491e+00       4.89399904e-01
0.665000       7.36503711e-01       1.22627868e+00       4.89774968e-01
0.670000       7.31553559e-01       1.22169444e+00       4.90140885e-01
0.675000       7.26663426e-01       1.21716124e+00       4.90497813e-01
0.680000       7.21832217e-01       1.21267813e+00       4.90845908e-01
0.685000       7.17058864e-01       1.20824419e+00       4.91185322e-01
0.690000       7.12342326e-01       1.20385853e+00       4.91516205e-01
0.695000       7.07681586e-01       1.19952029e+00       4.91838702e-01
0.700000       7.03075653e-01       1.19522861e+00       4.92152957e-01
0.705000       6.98523559e-01       1.19098267e+00       4.92459109e-01
0.710000       6.94024362e-01       1.18678166e+00       4.92757297e-01
0.715000       6.89577138e-01       1.18262479e+00       4.93047654e-01
0.720000       6.85180990e-01       1.17851130e+00       4.93330312e-01
0.725000       6.80835037e-01       1.17444044e+00       4.93605402e-01
0.730000       6.76538423e-01       1.17041147e+00       4.93873049e-01
0.735000       6.72290310e-01       1.16642369e+00       4.94133378e-01
0.740000       6.68089878e-01       1.16247639e+00       4.94386510e-01
0.745000       6.63936328e-01       1.15856889e+00       4.94632565e-01
0.750000       6.59828879e-01       1.15470054e+00       4.94871659e-01
0.755000       6.55766767e-01       1.15087068e+00       4.95103909e-01
0.760000       6.51749244e-01       1.14707867e+00       4.95329425e-01
0.765000       6.47775581e-01       1.14332390e+00       4.95548320e-01
0.770000       6.43845065e-01       1.13960576e+00       4.95760700e-01
0.775000       6.39956996e-01       1.13592367e+00       4.95966672e-01
0.780000       6.36110693e-01       1.13227703e+00       4.96166341e-01
0.785000       6.32305488e-01       1.12866530e+00       4.96359808e-01
0.790000       6.28540727e-01       1.12508790e+00       4.96547174e-01
0.795000       6.24815771e-01       1.12154431e+00       4.96728538e-01
